id,contact_id,reference_id,amount_due,as_of_date,age_days,age_bucket,entity_type
7b921b6d-fe32-4a26-92fb-d4e197e7b792,2df9cb4d-3931-42d6-b71e-03529a9850cb,416c503e-6531-409a-a782-e459b7ed1c42,49175,2026-06-18,433,90+ Days,Customer
5e6137fe-b031-4a2d-a300-47c10aedaf2c,ed1a8f9c-e058-48fa-80eb-c2ed68fb6e36,4cf51bbf-d811-4140-b6e0-3bb691154c7d,48600,2026-06-18,616,90+ Days,Customer
0caf8b10-a4e7-434c-b8ec-0387e7c51224,db0bd5b6-c001-485c-b548-de7dabea0a92,1f725707-e91c-4ed7-b0ee-88deb264de70,47640,2026-06-18,507,90+ Days,Customer
9fd38259-b5d3-4ca0-95ab-ad81626bed64,b215a7fe-5be9-4c02-8f7d-bdd95c0e84b2,afa9158a-ae65-4f9f-8067-969a66af5679,47400,2026-06-18,715,90+ Days,Customer
6f156edc-2fcc-4274-80b0-a20dba51556a,d604343c-0482-49ed-80ec-28e4aa0c3fd4,498b2cc6-8ca4-499a-956a-cf137d8eb9f2,47000,2026-06-18,534,90+ Days,Customer
779dee06-16a9-45da-a8f6-d97ac0402fff,95c5d920-3701-494c-b8ec-568a66ffc4ad,e4055e08-96a3-4ffe-9c4a-ccb630469c5d,46500,2026-06-18,335,90+ Days,Customer
1e6c52ca-57c6-43f4-b9ab-2fc113e10a8c,38366589-b3ca-41ba-be3a-1cd236371c92,bb021d33-6a56-4b35-acc7-b8fb9c4a1cc4,45999,2026-06-18,301,90+ Days,Customer
da97c7c2-fa4a-43f0-85af-adcd55936e0f,d1cfaf26-0be0-4f9e-b7c8-232a034c5bea,1c79b459-8ade-4038-9c15-65b0950dc569,45937,2026-06-18,452,90+ Days,Customer
b12223d0-c7ea-4397-af67-04e61d539a9b,d604343c-0482-49ed-80ec-28e4aa0c3fd4,8821fe92-df4b-4224-a729-0697f28d86f4,45300,2026-06-18,522,90+ Days,Customer
0d6ca08d-6564-4ccd-ae42-75baba7b8a33,d604343c-0482-49ed-80ec-28e4aa0c3fd4,dba59ba5-2af1-4a7d-b66c-6410b514c4e6,45100,2026-06-18,477,90+ Days,Customer
3f4d0864-a388-4e5e-8b83-46cb23057187,06e26088-bad7-4880-bfb1-117b9887295e,1298a102-4818-4b0c-b9d0-f96a20128d3a,44864,2026-06-18,598,90+ Days,Customer
e3fabc40-90e2-498c-9839-6dd4dde03083,a8968394-2e9e-49c7-b0cc-e59f81e73825,375aab8e-dfc2-4f41-868c-7753e68f3b4e,44100,2026-06-18,742,90+ Days,Customer
e3c5f271-7e18-40f6-a142-88f68160cf03,6a33d931-d891-40fc-9fe2-23cd9d50098c,e1c044f4-63de-4e59-b480-2a366eb224dd,43106,2026-06-18,605,90+ Days,Customer
8fc0ffe7-b23f-4eb7-a6d4-010c2573340f,a51ff970-12c6-4739-b809-5fbc65af2cd3,8e475ad5-5865-4788-a862-7fcc4052d002,42500,2026-06-18,563,90+ Days,Customer
42c2b6ee-7780-4294-a132-0a49440d9006,db0bd5b6-c001-485c-b548-de7dabea0a92,a06aa87e-fe3b-4613-ba29-023e8b535acf,42500,2026-06-18,387,90+ Days,Customer
59e56f12-f8b2-4ddd-bb0d-e4898a24f8e1,71be3019-2872-4e46-9e8f-941663554ca2,5e0f1566-d683-4dfc-93d8-2fcc8c77e6a2,42375,2026-06-18,470,90+ Days,Customer
4e23b35c-b714-4bc1-86ca-e5574dfae729,d604343c-0482-49ed-80ec-28e4aa0c3fd4,d37b62b4-1a61-4fb8-80bc-41181e402b34,42100,2026-06-18,400,90+ Days,Customer
bd70fb0b-8ea6-49e0-8e10-e5371cd4606f,cb55367a-1da2-40df-aac3-6ea2d3ef7d67,b21b89ba-ab4b-44d1-8af3-f8f9dcd04d6a,41659,2026-06-18,209,90+ Days,Customer
12380ea1-3c83-48ac-a49a-329c0431f08a,d11168e8-0acb-4143-82e4-419e25634be8,8242babc-70b4-484b-b495-496af4466d04,43500,2026-06-18,658,90+ Days,Customer
2e7533ec-cc6b-44ff-b2b6-f70e3900537e,51bf73f4-c8da-4e75-b5c1-72b2dc1014a0,681e1176-5b70-434f-95a1-6f9f332540ee,40950,2026-06-18,333,90+ Days,Customer
e4cae69e-e32c-4e7d-bbc6-6ec92ac4f998,18ed5164-13c9-428c-bfdb-9e6c34e7cb1f,b5dc06da-0482-4170-a1f7-cab254b439a9,40600,2026-06-18,513,90+ Days,Customer
e45fccaa-ba78-40cd-8231-55c0ca4209d8,cb55367a-1da2-40df-aac3-6ea2d3ef7d67,a0cd9669-8a37-462a-821f-473a41fbbe8b,40063,2026-06-18,710,90+ Days,Customer
9b5a1c65-630c-49d7-94c8-a1eb0d1f5d04,9c550d4c-077d-4fb4-b74d-3debcfd3b42f,cbc99799-dcb7-4edb-98e8-3244c4ae1563,39900,2026-06-18,429,90+ Days,Customer
f6ee2188-20ec-4b19-92f8-5017adc693ef,c62ed87b-e442-4815-a36e-6b634e3628f1,0ffd2ed1-a75c-4b24-819f-ee29a44fc469,39700,2026-06-18,501,90+ Days,Customer
5a330106-21f0-4826-8808-3356c422d433,5e735dee-c15f-406c-a63a-7fa42e3c7c62,3f471b9a-f13a-4d78-837b-5cace6ddd0c6,39000,2026-06-18,612,90+ Days,Customer
70683519-285f-4101-9834-08dec891b435,5e735dee-c15f-406c-a63a-7fa42e3c7c62,c7c4b491-7353-4ca8-bb4e-ca108b5455fc,38500,2026-06-18,524,90+ Days,Customer
122c0e32-54fb-4d73-b288-01e262170f43,5e735dee-c15f-406c-a63a-7fa42e3c7c62,f6e2ca55-770b-460e-b1ec-9121b41cd74a,38500,2026-06-18,587,90+ Days,Customer
5987a83b-f5e0-4e16-b543-933d9df0d2db,3f5f3d50-1c6a-40ed-b9f7-54abb1203a7e,249ce49a-42ba-4253-b183-9ab02d46d481,38000,2026-06-18,610,90+ Days,Customer
23d80ac2-3c75-4607-9ef2-4a0ec0ae7f8e,b077f4f7-954e-4c70-935a-84ea00d1f006,c138771d-a9cc-4d79-a156-df3648618ffc,44500,2026-06-18,262,90+ Days,Customer
047ae53d-b0a1-47e6-bb82-b15cd725390f,271cdaa5-4d7d-46cd-9a43-7e3bb4bb922a,89814dbc-fee9-44ff-a925-b503354c13a6,12275,2026-06-18,693,90+ Days,Customer
24cd5426-4f41-4a1a-979a-7c145540462e,1f1746d2-52c5-4dc5-aadf-ea179bd755e0,fa5e288b-467f-4e2a-a508-f81a12ae8046,41500,2026-06-18,623,90+ Days,Customer
bae28ac0-d2db-4fa6-ae9e-afea03aceaae,d78da672-2264-4485-aa03-b559e81130e6,43303b2b-8d81-4971-b4a6-8d5dc1660476,47500,2026-06-18,658,90+ Days,Customer
baf0f021-9301-4036-9101-f3024f024362,d78da672-2264-4485-aa03-b559e81130e6,e97959aa-612c-42d4-a039-87c311d653f4,47000,2026-06-18,637,90+ Days,Customer
80fe7be3-2637-4139-b6bb-894f1fb5ac5a,2df9cb4d-3931-42d6-b71e-03529a9850cb,7fe198da-cb21-4ef8-bffa-93340de431b2,1800,2026-06-18,108,90+ Days,Customer
26e7db3b-c4ca-4a09-8a29-76a3ddd657ef,71be3019-2872-4e46-9e8f-941663554ca2,0cda8554-351c-40d6-a0a0-755bb57f5886,83200,2026-06-18,107,90+ Days,Customer
f5fbe5de-504e-4c71-8205-557ad4a4d76a,6f0fa011-e115-4b61-b69f-9ea36cfbb0e1,4061b494-7c3f-4387-a3eb-8d4cb22df191,51000,2026-06-18,582,90+ Days,Customer
fec7efd1-efc5-4b22-a28c-02bbe72a54b6,5e23d8f9-0f5b-449a-90da-ffadcaf43cac,1a96982e-4410-4d9e-bab1-f1df0043dffe,50874,2026-06-18,392,90+ Days,Customer
b72ab1c9-1e65-4f82-90be-9b2b9085b114,0c981ae9-8405-42b9-b013-088a1659ef8d,b7244fa1-f1c5-445a-8da9-2f1cba979f91,50000,2026-06-18,694,90+ Days,Customer
f1b3eb9f-eecd-4991-924b-c7358a86d4ce,83c2d961-cf13-4cd6-9b03-a6045c15494e,da939df4-d489-41ea-b06a-37d064c5a4cd,50000,2026-06-18,696,90+ Days,Customer
971f568a-1f3b-44fc-bf9a-51eead91e71f,c62ed87b-e442-4815-a36e-6b634e3628f1,804184f8-cf11-4819-bf45-34ab0137a632,49800,2026-06-18,547,90+ Days,Customer
678bc13d-6967-4521-8d95-51e85a4abd23,2df9cb4d-3931-42d6-b71e-03529a9850cb,613a2642-6c94-4ae9-8ce1-adfb817b2354,49500,2026-06-18,408,90+ Days,Customer
4a5b65a7-f6b4-40a3-8ddf-5e3a52a1ee52,ccb49d47-ef18-415e-84ff-5119d836592b,b9cadadf-dcd8-4bc9-9aa0-69eee3aead8c,48900,2026-06-18,627,90+ Days,Customer
554e0f15-cc7f-401b-a796-89999e394e29,a94cb79c-06ac-4336-8736-ea02f8f1b23b,f5226d06-85b2-4be1-aac4-6abdbbfd3cec,48500,2026-06-18,746,90+ Days,Customer
5e58daaa-84b1-4270-81e1-5a808d277737,5e735dee-c15f-406c-a63a-7fa42e3c7c62,b6daf4aa-19c7-44e8-b6c2-fc058d7ed6e7,48000,2026-06-18,602,90+ Days,Customer
d86736d4-77b7-480c-b4cf-3d1e89a5a1e2,61ceafc3-1171-49cb-8c7f-9f3856814a3e,24869eda-6a14-438e-abf5-c56fa30472e0,47250,2026-06-18,420,90+ Days,Customer
7635386a-a009-429c-a04d-1d550ecf23a1,a0644dc9-9604-4b1c-a8b7-1fdf7b1d0f05,2b6e3a12-c343-45fe-b3b1-fd9cb95670de,46950,2026-06-18,633,90+ Days,Customer
939d62ed-5288-4dd9-a6d2-1803e3dddf20,d11168e8-0acb-4143-82e4-419e25634be8,29cacca3-0b92-4eca-96d8-084469244b11,46200,2026-06-18,435,90+ Days,Customer
63d9b08a-5ed4-4020-9e67-28a30fdf84a1,38366589-b3ca-41ba-be3a-1cd236371c92,a7f5cd79-6402-483b-8f97-a8529b76a706,45999,2026-06-18,318,90+ Days,Customer
011ff80d-9599-4874-9966-f9498c74fe1d,b215a7fe-5be9-4c02-8f7d-bdd95c0e84b2,eb2ca1f9-3912-4787-8fae-921d4b369287,45720,2026-06-18,694,90+ Days,Customer
01c407c3-1dcb-49e7-9de8-a3ac6cab2ac3,d604343c-0482-49ed-80ec-28e4aa0c3fd4,8b18ae8a-d665-4a88-b400-4c1ca8bfad26,45200,2026-06-18,483,90+ Days,Customer
f38d9000-255d-4781-b81a-c4da7107c2e2,03bd20ce-37d4-442c-a886-6aa7e6737023,f88ce2c1-d09b-4bf6-96a3-4ff6cded9b22,45000,2026-06-18,429,90+ Days,Customer
442434c7-ccb4-4c68-917f-61b518df7e3b,2df9cb4d-3931-42d6-b71e-03529a9850cb,f92e419f-92db-43a0-9899-bfe362bfa7fe,44620,2026-06-18,471,90+ Days,Customer
16460f2f-8c25-46cc-aba4-a4a958704ad4,c62ed87b-e442-4815-a36e-6b634e3628f1,46490b38-6436-4a00-93d1-c5cf2372fb2d,44350,2026-06-18,503,90+ Days,Customer
e7d8093f-e2e8-4b56-bfd7-af524cd78edd,d604343c-0482-49ed-80ec-28e4aa0c3fd4,d825e71b-0ed7-4c6e-8c19-060d60585ade,44100,2026-06-18,370,90+ Days,Customer
496ba33f-ace8-4ff9-98d1-7391c2d28779,f4365c09-2c12-4388-9e00-68fd7a957575,5b4731ba-5e3e-4424-846e-758f14af55bb,43125,2026-06-18,603,90+ Days,Customer
65a8634b-aec4-4f1c-a23d-7545bb006278,a51ff970-12c6-4739-b809-5fbc65af2cd3,961675ac-6062-442c-90e3-db2c579df1f6,42500,2026-06-18,567,90+ Days,Customer
5e40c9b3-3323-4143-9d78-aeed28bae074,39dcd473-4a2f-4f59-b05a-d182a66b4151,99bb05a7-29ad-433a-8398-d96d98233ecf,42500,2026-06-18,745,90+ Days,Customer
cc6452fa-47f4-4c4b-9bb3-d51a7a78239c,f52d1d7a-7700-4c10-9459-c6b6e039db31,c2b1c0b8-467b-407c-b5cf-6af8319deb23,42300,2026-06-18,601,90+ Days,Customer
4d43039a-3b2d-41d7-ad25-01f1b6947c2c,2df9cb4d-3931-42d6-b71e-03529a9850cb,2d7361fc-6178-47d1-8bfb-b1b25ece5d68,42000,2026-06-18,254,90+ Days,Customer
eacd3314-df19-42f4-bf9d-f7b8defd23b3,f4365c09-2c12-4388-9e00-68fd7a957575,87e8ce65-0420-4ca3-9a71-9695677ac8db,41750,2026-06-18,389,90+ Days,Customer
6301d1a2-1aac-4a70-bb94-8da8578b989c,d604343c-0482-49ed-80ec-28e4aa0c3fd4,6f03d3fc-e361-490a-9562-696ef83f8bc8,41500,2026-06-18,479,90+ Days,Customer
ff0bee3c-0276-4e56-a22c-e863f6188718,d604343c-0482-49ed-80ec-28e4aa0c3fd4,e701cd94-4983-4d44-ab03-e4ffc31b03c7,41000,2026-06-18,491,90+ Days,Customer
1d4be91b-6640-4150-91c0-e26d85ae8b36,18ed5164-13c9-428c-bfdb-9e6c34e7cb1f,e83617ef-aac0-47d1-a766-1e8c26ea852c,40600,2026-06-18,526,90+ Days,Customer
84d129ba-b38f-400e-b319-9ab644dfe65c,cb55367a-1da2-40df-aac3-6ea2d3ef7d67,eb507f79-f583-492b-a88a-9a65c8e24a13,40376,2026-06-18,121,90+ Days,Customer
a53818f8-0425-40b0-8a1a-8ce1dd0c5b1a,5e6b3598-aabf-4ca1-a221-d42baa167767,abc79736-c4f3-4e52-9c48-c0b8139ffaea,40000,2026-06-18,476,90+ Days,Customer
5c1ffd6d-c86b-4d5c-960a-46075f216215,9c550d4c-077d-4fb4-b74d-3debcfd3b42f,2f910dae-181d-47ae-8129-468886c49cca,39700,2026-06-18,510,90+ Days,Customer
7d8c99b1-bf05-48a4-a214-9663964aad0d,61ceafc3-1171-49cb-8c7f-9f3856814a3e,ef737c32-1ba5-43b5-b1f9-784382ddbb7c,39200,2026-06-18,510,90+ Days,Customer
2a597d53-da3d-4003-9966-21215eac1d9b,9c550d4c-077d-4fb4-b74d-3debcfd3b42f,8ad9dea6-e971-4cd8-a7df-57b8a028b8b8,39000,2026-06-18,395,90+ Days,Customer
23a7db58-528b-4926-8fb4-c69ac85550c2,5e735dee-c15f-406c-a63a-7fa42e3c7c62,0bcf9657-e870-462e-95be-69ebf7eee7bf,38500,2026-06-18,560,90+ Days,Customer
1a574dfe-be65-4b53-b49e-17eb4a594b56,a0d6ec45-2c63-4f94-92ef-71a6d07fec61,008445ee-f352-45b7-ab1c-630f9eafdb16,38500,2026-06-18,531,90+ Days,Customer
3455d927-98ad-4482-a49b-9e1aa630de50,5e735dee-c15f-406c-a63a-7fa42e3c7c62,c573dd7a-c814-4055-b28d-04c96498769b,38000,2026-06-18,624,90+ Days,Customer
cf76de42-89f3-44fb-b5ad-9c7e0b86214c,1e8b0fdf-a882-4a38-bf4a-36f1d58a0898,f3044e9c-d6f1-46df-b382-0c8c13d96d77,189000,2026-06-18,329,90+ Days,Customer
f88f6c0d-8d2d-4cd0-a07b-410ec1570c8f,4f0cd4d4-6997-4586-b94d-cfbfc15ccd92,32d05038-0668-4543-8f91-856d7ed44bcf,925000,2026-06-18,598,90+ Days,Customer
6d6219c0-cc24-4c29-bfaf-1aaccf344b46,2df9cb4d-3931-42d6-b71e-03529a9850cb,8dad523f-0b55-419b-b4fc-5693fdfa6412,50466,2026-06-18,434,90+ Days,Customer
67b11f49-24a1-4b4e-92ae-60c651f9942a,d78da672-2264-4485-aa03-b559e81130e6,da0530c1-ecae-48cc-9c20-664528852d01,48000,2026-06-18,605,90+ Days,Customer
de4ab06e-d3a5-4372-bbd3-dac5415e3d77,46259c13-632d-449f-a96f-f1deab0e0046,1812ebd1-f48b-42f7-b91f-bc65bf271368,322400,2026-06-18,108,90+ Days,Customer
f3c34f52-d58e-45af-a930-8e2d9b55222f,f4365c09-2c12-4388-9e00-68fd7a957575,5e7dfd18-c5e1-4a82-87f6-9e91386f472e,51000,2026-06-18,542,90+ Days,Customer
cd42f8ca-ac58-4a97-80af-50013cbd3dfb,f4365c09-2c12-4388-9e00-68fd7a957575,ea964302-3073-4223-a012-0977a19c66b7,50700,2026-06-18,505,90+ Days,Customer
7da77c63-fe75-41cb-9c92-73cd2ec5506e,0c981ae9-8405-42b9-b013-088a1659ef8d,a5972c22-618d-4e0c-94d0-ae2c6c4d90e3,50000,2026-06-18,724,90+ Days,Customer
a337d811-1dfd-40f1-9ba4-ee8088babcdf,0c981ae9-8405-42b9-b013-088a1659ef8d,d80bca6a-e5b7-4dbe-b237-7742449ee7ed,50000,2026-06-18,746,90+ Days,Customer
67af5b91-634f-422c-a3a9-596267f2a1b0,dc69238d-ea88-4d75-9ed8-13d62893fb87,1fe5dec4-ef64-464a-aafe-8eaf3f590d50,49800,2026-06-18,769,90+ Days,Customer
0c858d5b-507b-4ecf-98a6-2d83fbedeee9,6d750907-fbbe-4ddf-9d1c-e14335fde6f7,b72f1570-2cf5-4af3-84ef-6ffa61fa823d,49500,2026-06-18,736,90+ Days,Customer
629703fc-be85-40f6-a037-3b53fba9a808,2df9cb4d-3931-42d6-b71e-03529a9850cb,d346b1eb-c38d-46b6-b088-6e07aa811e53,47654,2026-06-18,384,90+ Days,Customer
5da3d16c-c63b-4cd6-a0bc-672861c21545,2df9cb4d-3931-42d6-b71e-03529a9850cb,aa2d365c-deba-485a-8daf-20d8f9975a7d,46530,2026-06-18,317,90+ Days,Customer
ed92a63c-5421-44b9-8949-e1372e22b5a6,38366589-b3ca-41ba-be3a-1cd236371c92,78e8bdab-bdc7-4fec-8d6c-f3e1e5d4be5a,45999,2026-06-18,340,90+ Days,Customer
802b0e91-9a72-4b02-a36f-d0b138d9e06b,d1cfaf26-0be0-4f9e-b7c8-232a034c5bea,9ef7b12c-00c1-41bf-9a81-964aaf934843,45937,2026-06-18,461,90+ Days,Customer
b5d45694-537c-46ae-9451-10dfa9b17996,f0fcd114-c83c-4557-ab8e-29869eb50b7b,6a57e4d2-2c4a-4769-a067-c7f9dcd82383,45200,2026-06-18,156,90+ Days,Customer
40b288da-bcb4-407b-aa74-acbdaec25609,d70a1f63-f837-43a6-9a85-e5c926dd4536,08b6f3d2-ca99-4adf-b229-13949732dcf2,45125,2026-06-18,204,90+ Days,Customer
cd21525a-a53c-41b8-85bf-33defbd403ae,5e735dee-c15f-406c-a63a-7fa42e3c7c62,3b94a365-1009-4ac8-8c5c-4bcbcd2cb0ff,44900,2026-06-18,642,90+ Days,Customer
17116a93-256d-47be-9868-ff157843d618,71be3019-2872-4e46-9e8f-941663554ca2,b43ee561-0528-4a21-89bc-7b5ad7bcae98,44500,2026-06-18,275,90+ Days,Customer
ae1e0881-904f-4b02-b634-35323a44bd20,b215a7fe-5be9-4c02-8f7d-bdd95c0e84b2,faaeb32e-b4c3-463b-be03-5ad4c0bebaf0,44100,2026-06-18,742,90+ Days,Customer
4f636d0e-34b1-4511-aa1b-0f8624e40dc9,c62ed87b-e442-4815-a36e-6b634e3628f1,167e640f-09fb-4282-85b6-a7b76506d156,43780,2026-06-18,409,90+ Days,Customer
f398aa5e-c887-41d4-8c37-d9996ae446f0,d11168e8-0acb-4143-82e4-419e25634be8,21b46d5d-d1c5-4e38-98f5-2c0d6af655cf,42875,2026-06-18,461,90+ Days,Customer
7221a27c-0279-4083-9d8f-8c16584415ac,88e8a67b-7374-465e-8024-4f136d0a1b37,8e570e24-395b-4060-b927-9b8b323b30ec,42500,2026-06-18,556,90+ Days,Customer
ecd0492b-3477-4be4-8b0e-30c07b12d9e8,db0bd5b6-c001-485c-b548-de7dabea0a92,e87c55c3-e58b-41f6-8519-151cea4212df,42500,2026-06-18,388,90+ Days,Customer
3f57af36-af4b-4e28-bf51-22ca741a4100,f0c11e44-1236-4c2e-8285-613ab5dec4ba,8c9d92ce-0075-44bc-bd09-a9b7b57ecc02,42500,2026-06-18,585,90+ Days,Customer
2be7ecd8-c8c3-45a2-ada2-9badcf7e1ffd,6bc20676-6cd9-4bd5-b300-2a44c353db98,0e73c3ba-9ae1-4c55-8a2d-1c4ddcfa75b4,42000,2026-06-18,416,90+ Days,Customer
0a9d69ab-2739-4832-96d0-3807a774db67,2df9cb4d-3931-42d6-b71e-03529a9850cb,b8f00027-35f8-4176-9010-07a0c692a0e2,41820,2026-06-18,338,90+ Days,Customer
fdf6ca9c-ef1e-4d04-beaf-077852a41596,18ed5164-13c9-428c-bfdb-9e6c34e7cb1f,d3065c96-a79b-4cff-8a2e-d7a6b3dff930,41500,2026-06-18,525,90+ Days,Customer
c3576086-b6d8-4938-ac65-fa79cd288110,c10c3408-1a47-464d-9517-5024fa2d007d,8980b85c-c0c0-4f9e-93aa-6ad9f86c8262,41000,2026-06-18,427,90+ Days,Customer
4554cee0-97fd-4ef5-af88-1d5a48af0bc8,9c550d4c-077d-4fb4-b74d-3debcfd3b42f,f6fc65e4-ab63-4868-9837-9c1e6248eea2,40600,2026-06-18,469,90+ Days,Customer
2752ce24-6f2b-492b-a948-20d68168a20d,0e59f9b8-792d-43cb-a7e3-39a3cbf25ae7,43267885-15e6-4077-8134-68ee1bfb9f7f,40000,2026-06-18,500,90+ Days,Customer
4b0297d2-6117-4e93-94cc-f0ce479e18fc,88548589-99b3-4063-8b07-848049753a24,14894db1-3f2b-4f50-bcac-c79df3c0c966,40000,2026-06-18,755,90+ Days,Customer
16ef7bb7-f3d9-4ddc-a04d-f1740b1c06d2,2df9cb4d-3931-42d6-b71e-03529a9850cb,33b248e4-3043-4e3d-902a-2f02c64d19d9,39799,2026-06-18,427,90+ Days,Customer
a13f945b-f624-4501-8a6b-e43c50bc7b8f,51bf73f4-c8da-4e75-b5c1-72b2dc1014a0,dfb2bc99-208c-4d53-8476-db3a65813dea,39200,2026-06-18,175,90+ Days,Customer
6195453a-2ef4-4ca1-8cd8-adbfb73e88ad,39634c4e-b37c-4800-a7ac-d9a39f87de55,0fc682ea-eec6-4748-b473-2d3399a86626,38500,2026-06-18,566,90+ Days,Customer
c33d5659-e509-4931-82c4-4ffc2c4a6b4e,2df9cb4d-3931-42d6-b71e-03529a9850cb,351c1b5e-7a30-41a1-a196-d131dfa41635,38500,2026-06-18,549,90+ Days,Customer
6c22f84b-47b0-4a3e-82be-f73f381c0302,a0d6ec45-2c63-4f94-92ef-71a6d07fec61,a6a757dc-c67b-4f20-9f06-5187e3333b77,38500,2026-06-18,519,90+ Days,Customer
fa15576f-f922-405a-8630-73a61751f77d,2df9cb4d-3931-42d6-b71e-03529a9850cb,e6324142-3476-4918-bc71-00b13d55a6d4,37999,2026-06-18,422,90+ Days,Customer
c479bbba-4c4b-496a-ad4e-f1b5c2f1e039,b077f4f7-954e-4c70-935a-84ea00d1f006,b69343d5-3b7e-48df-8b09-a0dcf2c3f238,48250,2026-06-18,233,90+ Days,Customer
4d6c30b5-356c-4cee-9a1a-c349607f829e,71be3019-2872-4e46-9e8f-941663554ca2,b61da6ab-b678-49bb-91ea-e3ececdac99b,920312,2026-06-18,303,90+ Days,Customer
8a683bc6-6c7d-4393-85c0-9ac534d19d75,71be3019-2872-4e46-9e8f-941663554ca2,debe8deb-4575-4461-af83-1527c4f1f790,47250,2026-06-18,750,90+ Days,Customer
b299c7c8-686a-409b-b79d-fb7b48bc4a31,2fc9f32e-878b-46d8-a0a6-0fbb24336bda,0a5c8a21-3d9c-4161-90c0-990cb5342513,358000,2026-06-18,108,90+ Days,Customer
75a17288-0f65-46cd-aac8-1a28df41a052,8c104193-5a04-40c1-9868-8f62355a4de8,d86dc2b3-9b42-4106-a21d-56234405a66a,14762,2026-06-18,108,90+ Days,Customer
f106869f-1c60-4f9d-9b74-0072215b5b3c,497d6bd9-1cd1-4f9c-84b4-e3294f0f7d78,38220950-03c8-404c-9128-d79e0e825390,47000,2026-06-18,777,90+ Days,Customer
960edac2-1a22-459b-a4b0-4e7fc996f40d,1e8b0fdf-a882-4a38-bf4a-36f1d58a0898,f73251c1-0dc2-4e5c-8307-d9e82e9b364d,187940,2026-06-18,303,90+ Days,Customer
92d76cec-d392-41d4-b7e4-0b76dc35ba97,c62ed87b-e442-4815-a36e-6b634e3628f1,b9a85e52-9c85-4c26-bec7-c2abb51ae893,50100,2026-06-18,548,90+ Days,Customer
36c5224f-04ad-4d57-ba0e-a46350d1005f,83c2d961-cf13-4cd6-9b03-a6045c15494e,2d20be4d-96d8-4d9c-8b36-a2807849fef7,50000,2026-06-18,727,90+ Days,Customer
4629e718-b6c9-4cf8-b083-ceff369eada5,83c2d961-cf13-4cd6-9b03-a6045c15494e,e984a8c4-cc18-45d5-88a0-323ec11cf56f,50000,2026-06-18,748,90+ Days,Customer
a8973dd6-428c-474c-8994-8a2c9d8c3226,51bf73f4-c8da-4e75-b5c1-72b2dc1014a0,0f71a4f0-7f14-46b3-9c88-230345cf2d1f,49600,2026-06-18,305,90+ Days,Customer
f1248c61-5fa1-4741-85a3-d5dcb326ac76,9c550d4c-077d-4fb4-b74d-3debcfd3b42f,7cf57e2b-2789-4c48-ad7f-51e1732919d1,49020,2026-06-18,141,90+ Days,Customer
97443c30-e227-4413-a569-f0642faa48b2,c62ed87b-e442-4815-a36e-6b634e3628f1,6694a838-057c-46e1-85c1-0f9bd712f899,48600,2026-06-18,501,90+ Days,Customer
f2b42722-a2e6-40ee-a48c-59efe4d4e03d,4981436e-024e-4995-a548-d32aefa7e1e8,3c468417-5df9-4b98-bcbe-30e20ed27ab9,47500,2026-06-18,552,90+ Days,Customer
c75f8937-00ef-44e3-8070-a2a5e7f00a16,2df9cb4d-3931-42d6-b71e-03529a9850cb,79f6aa48-44a7-46b1-97a1-3e0cd416924b,47000,2026-06-18,547,90+ Days,Customer
6c769ef7-52d9-409d-b438-45a94eb0046c,d604343c-0482-49ed-80ec-28e4aa0c3fd4,7f81b7a2-5439-4c9f-a2f6-59c333e732f7,46975,2026-06-18,428,90+ Days,Customer
ce71d7f0-17a3-4658-9cd1-ecc6162685dc,d78da672-2264-4485-aa03-b559e81130e6,5780d02f-d53c-4663-89c0-e2cb59340e73,46200,2026-06-18,556,90+ Days,Customer
5f21b3e0-1793-4d11-ab55-e4fddf7e4552,f4365c09-2c12-4388-9e00-68fd7a957575,3768b041-8175-415f-b502-9531b1c14a8f,48200,2026-06-18,624,90+ Days,Customer
94367828-e3dd-4b8e-8360-92ed71d2ef5b,38366589-b3ca-41ba-be3a-1cd236371c92,71ca2afa-7682-4acf-9966-e0bb142b2125,45999,2026-06-18,352,90+ Days,Customer
6f14eee0-7502-4f1c-b7c4-6c70047c1a09,173629d8-8b52-4920-ae9e-fe4b2419a996,5cd82857-4755-4ce4-a30b-82565be69969,44900,2026-06-18,637,90+ Days,Customer
69be0a14-e224-4269-b4db-8f9ae0b5ca5e,2df9cb4d-3931-42d6-b71e-03529a9850cb,d3656ace-3c8d-43b4-9d21-09657e766f89,44550,2026-06-18,416,90+ Days,Customer
00c5f0cb-8132-4f0a-9f16-81c02f1b85a4,d70a1f63-f837-43a6-9a85-e5c926dd4536,9070d20e-68ca-4cbd-b663-674a88cdf328,44200,2026-06-18,527,90+ Days,Customer
7ea52e48-5eb9-4102-a095-3e32cf5783e1,b68482aa-3798-4bc4-96c2-ae22f9e1f162,3c892124-7663-4998-b0ac-c470c0f742cb,43400,2026-06-18,413,90+ Days,Customer
eef91bdf-f5d7-4be8-beb2-647498c1501a,2df9cb4d-3931-42d6-b71e-03529a9850cb,acc2d954-5e2d-43db-ae78-3ea0f5f0a8d2,43149,2026-06-18,310,90+ Days,Customer
3f8f7235-5697-4883-b506-256657df835f,6f0fa011-e115-4b61-b69f-9ea36cfbb0e1,f36e3dac-77ae-4691-b9fc-e7852f5b7f31,42750,2026-06-18,617,90+ Days,Customer
