id,product_variant_id,quantity,type,reference,reason,created_at,modified_at,modified_by,contract_id
c797715b-f76a-400f-b1f2-3d9220d7bf7b,e646adf3-e04a-4919-8dd4-d53927f5584b,110,Sale Return,SCN-2026-03-00019||line:1665fcef-57f7-48ed-b2f1-3f21bfd3c24a||/sales/credit-notes/8873990c-0619-4d99-aeb9-c4ed81ef5d45,Customer Return,2026-03-03 19:00:00+00,2026-03-14 07:05:30.412357+00,,
ca56f9de-a722-4fc1-8ed5-109423a507b8,a6707819-7f9c-4968-ad8e-badfec24bef2,560,Sale Return,SCN-2026-03-00019||line:81a0b2ad-74db-44d0-8d2b-fc8ad1088a2d||/sales/credit-notes/8873990c-0619-4d99-aeb9-c4ed81ef5d45,Customer Return,2026-03-03 19:00:00+00,2026-03-14 07:05:30.412357+00,,
9ec4b372-b237-44a9-b96d-31906490d82b,e646adf3-e04a-4919-8dd4-d53927f5584b,240,Sale Return,SCN-2026-03-00020||line:ef6ca786-19df-444f-adb7-4a0b1e4d424d||/sales/credit-notes/c0bd9f49-97bd-4f90-a401-3002eda8f50c,Customer Return,2026-03-03 19:00:00+00,2026-03-14 07:05:30.412357+00,,
25e3dae0-f748-4287-96d5-93881320d156,a6707819-7f9c-4968-ad8e-badfec24bef2,20,Sale Return,SCN-2026-03-00020||line:68c06234-a3cd-4950-881d-fa8bea51ff49||/sales/credit-notes/c0bd9f49-97bd-4f90-a401-3002eda8f50c,Customer Return,2026-03-03 19:00:00+00,2026-03-14 07:05:30.412357+00,,
2c7c6b4f-a243-4366-9c2d-aeb12e0f128a,e646adf3-e04a-4919-8dd4-d53927f5584b,80,Sale Return,SCN-2026-03-00021||line:262c840d-b8cd-4118-b9a5-13b970b4de88||/sales/credit-notes/04cc2485-1916-4338-9520-783ee2dfc9d7,Customer Return,2026-03-03 19:00:00+00,2026-03-14 07:05:30.412357+00,,
19a0c3e7-8ccf-4d7b-8a34-f7de9dfd3d95,a6707819-7f9c-4968-ad8e-badfec24bef2,60,Sale Return,SCN-2026-03-00021||line:e716a5bb-915c-4b68-9bc1-c98166ca903e||/sales/credit-notes/04cc2485-1916-4338-9520-783ee2dfc9d7,Customer Return,2026-03-03 19:00:00+00,2026-03-14 07:05:30.412357+00,,
3de43637-48aa-485a-aa1b-19bed9ee01c9,a6707819-7f9c-4968-ad8e-badfec24bef2,1500,Sale Return,SCN-2026-03-00023||line:d0a49958-0f6c-4fd1-89c9-38240be3b07e||/sales/credit-notes/12bcb0e3-fee6-4735-9210-52cb58840669,Customer Return,2026-03-03 19:00:00+00,2026-03-14 07:05:30.412357+00,,
7fce6064-425b-4681-94ff-8a551bbd99f5,e646adf3-e04a-4919-8dd4-d53927f5584b,920,Sale Return,SCN-2026-03-00008||line:28a593a9-c215-40f0-b77b-00055c9e7111||/sales/credit-notes/cd143a2b-7d99-4864-944d-513f5cbc6fcf,Customer Return,2026-03-01 19:00:00+00,2026-03-14 07:05:30.412357+00,,
54537914-32bd-4aee-b512-c00b966d7a95,a6707819-7f9c-4968-ad8e-badfec24bef2,1800,Sale Return,SCN-2026-03-00008||line:667fcfba-df47-4385-9e1e-5eaab209c161||/sales/credit-notes/cd143a2b-7d99-4864-944d-513f5cbc6fcf,Customer Return,2026-03-01 19:00:00+00,2026-03-14 07:05:30.412357+00,,
3d171a62-4f67-40f1-836a-60a63eac95cf,e646adf3-e04a-4919-8dd4-d53927f5584b,1000,Sale Return,SCN-2026-03-00026||line:77eeaf30-4e90-492c-81c4-6acf80a48229||/sales/credit-notes/2f9a8033-7c90-4c6a-823b-459ec2b5badd,Customer Return,2026-03-04 19:00:00+00,2026-03-14 07:05:30.412357+00,,
f361ac7b-7639-4400-bf90-a02298ccd94a,a6707819-7f9c-4968-ad8e-badfec24bef2,4000,Sale Return,SCN-2026-03-00026||line:969da2f7-4eea-4ddc-9649-087c0163ff04||/sales/credit-notes/2f9a8033-7c90-4c6a-823b-459ec2b5badd,Customer Return,2026-03-04 19:00:00+00,2026-03-14 07:05:30.412357+00,,
8aa134fd-f0c4-41ab-b25e-3e5256481da1,937ec71e-d35e-4c0a-b48a-7e72d77e86c1,285,Sale Return,SCN-2026-03-00027||line:2e3cc5bc-1dd0-4c6a-a87a-9937594d472b||/sales/credit-notes/bcbc9bcd-d591-47eb-9ff2-9c34c9163f7b,Customer Return,2026-03-04 19:00:00+00,2026-03-14 07:05:30.412357+00,,
fe76c6e7-75aa-4e81-8357-01655199340a,a6707819-7f9c-4968-ad8e-badfec24bef2,5000,Sale Return,SCN-2026-03-00027||line:deac6b5b-1431-47c7-865f-3b1a3850c67e||/sales/credit-notes/bcbc9bcd-d591-47eb-9ff2-9c34c9163f7b,Customer Return,2026-03-04 19:00:00+00,2026-03-14 07:05:30.412357+00,,
f9d32990-2dc7-4ee8-b0c3-bb7ec3524251,e560c8fd-332b-48cb-b7de-125a590bcb0c,12640,Sale Return,SCN-2026-03-00028||line:6308c39c-3ece-40fd-bed1-0a480a618678||/sales/credit-notes/36e510ba-5fce-4267-908b-4c5e5c74dc3a,Customer Return,2026-03-04 19:00:00+00,2026-03-14 07:05:30.412357+00,,
337093a5-2e54-42b3-bea7-c790226d1c84,e646adf3-e04a-4919-8dd4-d53927f5584b,310,Sale Return,SCN-2026-03-00029||line:6b2f7ec8-515a-4364-afd4-27e0d0f499c8||/sales/credit-notes/245231d5-8a91-47c5-aec9-a35de77f6520,Customer Return,2026-03-05 19:00:00+00,2026-03-14 07:05:30.412357+00,,
58fc8a0f-464b-4a68-9dd0-8ce660fde84b,a6707819-7f9c-4968-ad8e-badfec24bef2,5800,Sale Return,SCN-2026-03-00029||line:22e5d7ea-3de8-4bf6-8ee3-fcee1b079cb5||/sales/credit-notes/245231d5-8a91-47c5-aec9-a35de77f6520,Customer Return,2026-03-05 19:00:00+00,2026-03-14 07:05:30.412357+00,,
f62f108b-c5e9-4aff-b4d1-052be6d91917,a6707819-7f9c-4968-ad8e-badfec24bef2,580,Sale Return,SCN-2026-03-00030||line:f233aa3e-c4fc-42e4-93d4-1c6850ff9974||/sales/credit-notes/2df8a104-76a5-4fa6-8ad6-5e4f0b5f34ae,Customer Return,2026-03-05 19:00:00+00,2026-03-14 07:05:30.412357+00,,
4b843de5-2908-4406-abfc-07a49cea40f4,2c981082-c3ab-47b1-99c3-c34fe22ee02c,2240,Sale Return,SCN-2026-03-00031||line:a73283a3-7c34-4a7e-aa1d-e7b1df56c363||/sales/credit-notes/aef15a61-9bc5-4fd1-88c3-8de2595936d5,Customer Return,2026-03-05 19:00:00+00,2026-03-14 07:05:30.412357+00,,
1a8218fb-314e-46b3-b530-c6719d247868,2c981082-c3ab-47b1-99c3-c34fe22ee02c,800,Sale Return,SCN-2026-03-00033||line:637e0301-cc85-47c0-a5b5-0d9d7d94ae97||/sales/credit-notes/7b172526-7e65-423e-a9ab-8f9e6a3922cd,Customer Return,2026-03-06 19:00:00+00,2026-03-14 07:05:30.412357+00,,
a0981837-4167-4413-a430-5f6e731b8d5d,5ffd5921-5ad2-4d30-b598-4337f1a39464,1800,Sale Return,SCN-2026-03-00033||line:a161e3d6-6596-403d-81c7-a4478b746cb5||/sales/credit-notes/7b172526-7e65-423e-a9ab-8f9e6a3922cd,Customer Return,2026-03-06 19:00:00+00,2026-03-14 07:05:30.412357+00,,
6e245829-e8f7-4006-8eed-4cb35e02fa32,a6707819-7f9c-4968-ad8e-badfec24bef2,540,Sale Return,SCN-2026-03-00038||line:d9e27a70-0274-489c-af87-6d07529faefd||/sales/credit-notes/7d7a3746-a1d6-48b2-a00d-56bef37fcec3,Customer Return,2026-03-06 19:00:00+00,2026-03-14 07:05:30.412357+00,,
d592f8f4-6069-45d1-acbd-50ace4b313f7,a6707819-7f9c-4968-ad8e-badfec24bef2,1720,Sale Return,SCN-2026-03-00039||line:99e818ae-4504-4066-bd7e-7cf7b532ee2a||/sales/credit-notes/c4db1912-e1dd-496c-a211-52c65aca828d,Customer Return,2026-03-06 19:00:00+00,2026-03-14 07:05:30.412357+00,,
aa021b35-8016-4885-90e1-d2bc54332e4a,a6707819-7f9c-4968-ad8e-badfec24bef2,820,Sale Return,SCN-2026-03-00040||line:1ef2d8a3-3fe6-48c6-b020-4bea25f2eae2||/sales/credit-notes/f17754ef-3dc6-4c7e-8f9d-19db5990ae2f,Customer Return,2026-03-06 19:00:00+00,2026-03-14 07:05:30.412357+00,,
761faf46-429c-4d1c-bee9-1af8f88f457e,e646adf3-e04a-4919-8dd4-d53927f5584b,190,Sale Return,SCN-2026-03-00041||line:6225ca2a-f039-415e-b816-0f75312010c0||/sales/credit-notes/8c2583b5-ad31-4001-8180-ef2f6237b37d,Customer Return,2026-03-06 19:00:00+00,2026-03-14 07:05:30.412357+00,,
6d7e6195-395f-43d3-9b96-1caedf0d4c5a,a6707819-7f9c-4968-ad8e-badfec24bef2,120,Sale Return,SCN-2026-03-00041||line:51698a6c-63b4-42b2-b9a1-f73c8f0715e9||/sales/credit-notes/8c2583b5-ad31-4001-8180-ef2f6237b37d,Customer Return,2026-03-06 19:00:00+00,2026-03-14 07:05:30.412357+00,,
0b343f09-d77c-44a6-ba09-e6e70d965ae4,396eef73-791a-465c-ae17-b78505b08d5f,280,Sale Return,SCN-2026-03-00042||line:7afd9b8f-ab0e-44e9-8454-c6a6fb467471||/sales/credit-notes/e5d71576-1d9b-4db8-a23a-bafc219929fb,Customer Return,2026-03-08 19:00:00+00,2026-03-14 07:05:30.412357+00,,
eeecb652-ee6f-4332-b8eb-82e8e7ceca6b,e646adf3-e04a-4919-8dd4-d53927f5584b,40,Sale Return,SCN-2026-03-00042||line:619b5d84-9f3c-43ba-ad02-4cb804260330||/sales/credit-notes/e5d71576-1d9b-4db8-a23a-bafc219929fb,Customer Return,2026-03-08 19:00:00+00,2026-03-14 07:05:30.412357+00,,
d899b746-03eb-4bf6-ae39-9d6653abad69,5ffd5921-5ad2-4d30-b598-4337f1a39464,40,Sale Return,SCN-2026-03-00042||line:f4b25026-801b-41b3-9c96-5a23146b7a2b||/sales/credit-notes/e5d71576-1d9b-4db8-a23a-bafc219929fb,Customer Return,2026-03-08 19:00:00+00,2026-03-14 07:05:30.412357+00,,
5ccdc453-b6ce-4bc5-837f-83ab577c5d50,937ec71e-d35e-4c0a-b48a-7e72d77e86c1,30,Sale Return,SCN-2026-03-00042||line:2017f65d-50c1-4e57-8bd5-45f6cc72971d||/sales/credit-notes/e5d71576-1d9b-4db8-a23a-bafc219929fb,Customer Return,2026-03-08 19:00:00+00,2026-03-14 07:05:30.412357+00,,
6cae9a4b-3064-407b-997a-0f7c9877bb23,e646adf3-e04a-4919-8dd4-d53927f5584b,1000,Sale Return,SCN-2026-03-00043||line:e4801bb6-0528-4e1c-9c56-82bb1c2e12a7||/sales/credit-notes/34254f0e-ccaa-4c49-8641-7a13831bd821,Customer Return,2026-03-04 19:00:00+00,2026-03-14 07:05:30.412357+00,,
1fc1cb96-c0a9-44f8-a8c8-63387372104d,a6707819-7f9c-4968-ad8e-badfec24bef2,2000,Sale Return,SCN-2026-03-00043||line:48807015-1992-4b2c-a830-5f720fd8add1||/sales/credit-notes/34254f0e-ccaa-4c49-8641-7a13831bd821,Customer Return,2026-03-04 19:00:00+00,2026-03-14 07:05:30.412357+00,,
d7c8694e-0d01-4a70-9d07-3a3c6b53aa7b,2c981082-c3ab-47b1-99c3-c34fe22ee02c,1360,Sale Return,SCN-2026-03-00044||line:bc563fe3-f89f-41e9-8363-6b1f449315b6||/sales/credit-notes/8ab369ad-6fe9-4655-bdb7-89bc9fe877b5,Customer Return,2026-03-09 19:00:00+00,2026-03-14 07:05:30.412357+00,,
556d8fa4-2ff8-4c93-b1a2-0ff7db8b599e,a6707819-7f9c-4968-ad8e-badfec24bef2,2000,Sale Return,SCN-2026-03-00045||line:9ad41fc3-395e-40fb-bb66-fdf0b77ed7f1||/sales/credit-notes/3b44fae7-24a4-4634-bee7-f5056ae0c9cb,Customer Return,2026-03-09 19:00:00+00,2026-03-14 07:05:30.412357+00,,
c0aafb70-4c0e-44c8-9746-0d482fbb716a,e646adf3-e04a-4919-8dd4-d53927f5584b,500,Sale Return,SCN-2026-03-00046||line:ac067555-97a4-416f-bb2b-9ac60035c225||/sales/credit-notes/fc011ac5-20ed-4d23-84f8-612d2c92124e,Customer Return,2026-03-09 19:00:00+00,2026-03-14 07:05:30.412357+00,,
4c087c90-be19-4c5b-88b1-eb264f110002,a6707819-7f9c-4968-ad8e-badfec24bef2,9000,Sale Return,SCN-2026-03-00046||line:de6f62c4-b986-4760-9817-3197897176b6||/sales/credit-notes/fc011ac5-20ed-4d23-84f8-612d2c92124e,Customer Return,2026-03-09 19:00:00+00,2026-03-14 07:05:30.412357+00,,
5335dba7-87c8-4e9a-bd86-ab328e2b5fbd,a6707819-7f9c-4968-ad8e-badfec24bef2,760,Sale Return,SCN-2026-03-00047||line:65869d5a-703c-4b69-acaa-ca1e01ed47f0||/sales/credit-notes/ae4ebe93-e51a-4576-91b3-d41be75bc324,Customer Return,2026-03-10 19:00:00+00,2026-03-14 07:05:30.412357+00,,
93b20246-a3d0-4b47-9133-ab1597daddf2,2c981082-c3ab-47b1-99c3-c34fe22ee02c,1200,Sale Return,SCN-2026-03-00047||line:534e1420-7c10-48ac-bed7-1604d9301357||/sales/credit-notes/ae4ebe93-e51a-4576-91b3-d41be75bc324,Customer Return,2026-03-10 19:00:00+00,2026-03-14 07:05:30.412357+00,,
824488d0-670d-4be2-9152-c5c8193224a4,a6707819-7f9c-4968-ad8e-badfec24bef2,5140,Sale Return,SCN-2026-03-00048||line:52a231d6-8c92-4ca3-8606-3747b7e4f724||/sales/credit-notes/de1b1ee6-a8b6-4f39-a796-b2298862b5d4,Customer Return,2026-03-10 19:00:00+00,2026-03-14 07:05:30.412357+00,,
0f69bb9e-fc1a-44b5-997c-f17eab03fa66,a6707819-7f9c-4968-ad8e-badfec24bef2,3500,Sale Return,SCN-2026-03-00049||line:2c8a7e22-ad77-451c-b7ef-8b96ce2ea16c||/sales/credit-notes/e5ba82ba-2636-4e37-a691-0fe57b757f61,Customer Return,2026-03-10 19:00:00+00,2026-03-14 07:05:30.412357+00,,
26d8a743-5913-4670-b411-c02a65406878,a6707819-7f9c-4968-ad8e-badfec24bef2,3000,Sale Return,SCN-2026-03-00050||line:af421b0a-92f3-4c46-a4b0-e3d5dc4d5656||/sales/credit-notes/161f86ca-9d19-47b9-8bf4-f9c9d9347661,Customer Return,2026-03-10 19:00:00+00,2026-03-14 07:05:30.412357+00,,
33c00673-d03f-440d-b138-389f868b4ce6,a6707819-7f9c-4968-ad8e-badfec24bef2,1000,Sale Return,SCN-2026-03-00051||line:965e31aa-8d1e-4685-9b7e-9028b1f80893||/sales/credit-notes/0904b8ac-5f4a-4405-933b-08255dd0a15f,Customer Return,2026-03-11 19:00:00+00,2026-03-14 07:05:30.412357+00,,
ff421afa-cd04-4d87-98cc-07f7297b12aa,a6707819-7f9c-4968-ad8e-badfec24bef2,40,Sale Return,SCN-2026-03-00052||line:25c7a653-ffc1-40c7-89e2-84ad156a9f35||/sales/credit-notes/e8d28b72-f559-4e63-a99a-9b2b35e641d9,Customer Return,2026-03-11 19:00:00+00,2026-03-14 07:05:30.412357+00,,
162fc28e-ff02-49c5-9d6f-0f7372ae990e,e646adf3-e04a-4919-8dd4-d53927f5584b,1000,Sale Return,SCN-2026-03-00053||line:f1a40ada-cc3b-4cdb-b492-843e95e4086f||/sales/credit-notes/a7dff426-2ef5-4e7b-84ef-fe32e11a01eb,Customer Return,2026-03-11 19:00:00+00,2026-03-14 07:05:30.412357+00,,
097c5126-bd91-4669-a01b-f25c96fe4e59,a6707819-7f9c-4968-ad8e-badfec24bef2,7740,Sale Return,SCN-2026-03-00053||line:da62ca00-30e9-4641-bbbb-4f9e9461540d||/sales/credit-notes/a7dff426-2ef5-4e7b-84ef-fe32e11a01eb,Customer Return,2026-03-11 19:00:00+00,2026-03-14 07:05:30.412357+00,,
aebf7efb-5add-4941-9bc1-5ee6b9cc6870,e646adf3-e04a-4919-8dd4-d53927f5584b,1890,Production,MO-2026-03-00012||line:a3cb6ced-f855-4bc3-bc3c-f0555d05f07b||/production/742d0505-5464-43c2-89f0-3c98846cc14e/edit,Finished Goods Production,2026-03-09 19:00:00+00,2026-03-14 07:05:30.412357+00,,
4552ed02-3f31-4042-aa06-09f31e3d167c,a6707819-7f9c-4968-ad8e-badfec24bef2,8960,Production,MO-2026-03-00012||line:2674bcf2-1555-4cfe-9c28-b2dbf9abe102||/production/742d0505-5464-43c2-89f0-3c98846cc14e/edit,Finished Goods Production,2026-03-09 19:00:00+00,2026-03-14 07:05:30.412357+00,,
ebefbd54-918e-4963-9dd8-558b11d68d1d,2c981082-c3ab-47b1-99c3-c34fe22ee02c,4800,Production,MO-2026-03-00012||line:3c4cad52-0932-46f7-b888-e544256891f7||/production/742d0505-5464-43c2-89f0-3c98846cc14e/edit,Finished Goods Production,2026-03-09 19:00:00+00,2026-03-14 07:05:30.412357+00,,
dad09be3-3229-4e92-bd47-e20aed38f79e,8851e237-ca39-487c-a35f-e28fe711d32c,3300,Production,MO-2026-03-00012||line:1b64a0e6-2c0d-493c-8d54-41f777332539||/production/742d0505-5464-43c2-89f0-3c98846cc14e/edit,Finished Goods Production,2026-03-09 19:00:00+00,2026-03-14 07:05:30.412357+00,,
6c73feaa-ec60-4b40-bfe4-19a73a55becb,e560c8fd-332b-48cb-b7de-125a590bcb0c,6640,Production,MO-2026-03-00012||line:0a377af4-d1ec-4747-bef9-e867c69adce2||/production/742d0505-5464-43c2-89f0-3c98846cc14e/edit,Finished Goods Production,2026-03-09 19:00:00+00,2026-03-14 07:05:30.412357+00,,
53348ff1-daa8-4dd7-8f85-a743a382ec19,18568477-1a69-413a-b5bd-94333c860750,5134,Production,MO-2026-03-00012||line:ab4e8dff-3db6-4ddd-aca8-b62b2e407b6a||/production/742d0505-5464-43c2-89f0-3c98846cc14e/edit,Finished Goods Production,2026-03-09 19:00:00+00,2026-03-14 07:05:30.412357+00,,
5d825013-ac98-4b3b-acf0-db183ebefd7c,18568477-1a69-413a-b5bd-94333c860750,2992,Production,MO-2026-03-00005||line:4456aa15-317e-45fa-8e81-7a7b5bbb443c||/production/2aecbcb1-ebee-4629-b758-2792802f726f/edit,Finished Goods Production,2026-03-02 19:00:00+00,2026-03-14 07:05:30.412357+00,,
e4ed0baa-ff0b-46db-9191-645b8ecc7076,e560c8fd-332b-48cb-b7de-125a590bcb0c,4000,Production,MO-2026-03-00005||line:8b862db2-2d2c-4e28-8670-12bf2b7f9d3b||/production/2aecbcb1-ebee-4629-b758-2792802f726f/edit,Finished Goods Production,2026-03-02 19:00:00+00,2026-03-14 07:05:30.412357+00,,
d0cc5047-e0b8-439f-8a6e-4560a1c272a7,8851e237-ca39-487c-a35f-e28fe711d32c,100,Production,MO-2026-03-00005||line:ccfd056f-2f75-4d2a-b942-44f2efac6c17||/production/2aecbcb1-ebee-4629-b758-2792802f726f/edit,Finished Goods Production,2026-03-02 19:00:00+00,2026-03-14 07:05:30.412357+00,,
b4209592-a1ee-4700-a70f-4b7eb2bf8ac2,2c981082-c3ab-47b1-99c3-c34fe22ee02c,2480,Production,MO-2026-03-00005||line:db5c2a62-10ea-4bef-bc64-7a601a6fd5ce||/production/2aecbcb1-ebee-4629-b758-2792802f726f/edit,Finished Goods Production,2026-03-02 19:00:00+00,2026-03-14 07:05:30.412357+00,,
a66da80b-e58c-44d2-b5d9-968bef014d68,5ffd5921-5ad2-4d30-b598-4337f1a39464,4880,Production,MO-2026-03-00005||line:6209f690-6723-47ac-91b7-7ff82c340853||/production/2aecbcb1-ebee-4629-b758-2792802f726f/edit,Finished Goods Production,2026-03-02 19:00:00+00,2026-03-14 07:05:30.412357+00,,
fc2c0fae-c9da-4ab1-8f34-487acd9b2539,e646adf3-e04a-4919-8dd4-d53927f5584b,1700,Production,MO-2026-03-00005||line:28b1f44b-fd3c-426f-998e-82a2b500c9ce||/production/2aecbcb1-ebee-4629-b758-2792802f726f/edit,Finished Goods Production,2026-03-02 19:00:00+00,2026-03-14 07:05:30.412357+00,,
a33df587-ed27-49cc-9698-deaa5ee5fa88,18568477-1a69-413a-b5bd-94333c860750,6392,Production,MO-2026-03-00006||line:a4189a3f-b939-4728-931c-2fd40f1811d4||/production/44d52374-e4f4-4511-bd63-220c8f02b2b0/edit,Finished Goods Production,2026-03-03 19:00:00+00,2026-03-14 07:05:30.412357+00,,
2b202132-3d46-40bf-9983-f820367d3ab2,e560c8fd-332b-48cb-b7de-125a590bcb0c,10000,Production,MO-2026-03-00006||line:2ad143cb-b4f3-4fa1-a533-fa2399528dad||/production/44d52374-e4f4-4511-bd63-220c8f02b2b0/edit,Finished Goods Production,2026-03-03 19:00:00+00,2026-03-14 07:05:30.412357+00,,
aec10f38-d062-469f-a32e-8f6a156cab9a,8851e237-ca39-487c-a35f-e28fe711d32c,3500,Production,MO-2026-03-00006||line:a8dfd242-9b69-4fe5-811a-13b0c1432c0d||/production/44d52374-e4f4-4511-bd63-220c8f02b2b0/edit,Finished Goods Production,2026-03-03 19:00:00+00,2026-03-14 07:05:30.412357+00,,
cd3688a2-7d54-456b-af9b-97460146099a,2c981082-c3ab-47b1-99c3-c34fe22ee02c,1360,Production,MO-2026-03-00006||line:2632d022-b6b4-45eb-bda9-44c20ecacd2c||/production/44d52374-e4f4-4511-bd63-220c8f02b2b0/edit,Finished Goods Production,2026-03-03 19:00:00+00,2026-03-14 07:05:30.412357+00,,
e3912e18-f004-491b-9bc7-854e5eab9a5a,98506d04-47db-4d74-847b-cf3122bc85ad,100,Production,MO-2026-03-00006||line:e6d36203-7ce9-4a90-9012-a946cc019089||/production/44d52374-e4f4-4511-bd63-220c8f02b2b0/edit,Finished Goods Production,2026-03-03 19:00:00+00,2026-03-14 07:05:30.412357+00,,
ee350afa-eadb-40f6-83cc-10e5c44a5b2c,a6707819-7f9c-4968-ad8e-badfec24bef2,18540,Production,MO-2026-03-00006||line:1f8edf77-05e0-4246-848b-59d596af7d17||/production/44d52374-e4f4-4511-bd63-220c8f02b2b0/edit,Finished Goods Production,2026-03-03 19:00:00+00,2026-03-14 07:05:30.412357+00,,
ae8bf6f0-a2e3-4cae-949a-3454a544ca3c,e646adf3-e04a-4919-8dd4-d53927f5584b,7850,Production,MO-2026-03-00006||line:a71afb0f-e047-4096-b6d3-1689a452f6f0||/production/44d52374-e4f4-4511-bd63-220c8f02b2b0/edit,Finished Goods Production,2026-03-03 19:00:00+00,2026-03-14 07:05:30.412357+00,,
00900b65-0b4b-4526-9f9b-b23a51a4f64c,2c981082-c3ab-47b1-99c3-c34fe22ee02c,-400,Sale,INV-2026-03-00120||/sales/invoices/84df7e39-8996-4d8a-8f23-2e16735da7c5||line:65bd37bc-752a-4825-971e-6b1526b54f97,Premium Fine - 80,2026-03-13 19:00:00+00,2026-03-16 07:16:28.042712+00,,
0207ce1a-4a41-4681-8d18-5711132017e3,a6707819-7f9c-4968-ad8e-badfec24bef2,-1000,Sale,INV-2026-03-00133||/sales/invoices/64493c23-549c-4e2e-b959-34fe74e8250c||line:f0e6cb35-fd44-4274-9302-13a6c0c49674,Al-Qamar Atta(Green) - 20,2026-03-16 19:00:00+00,2026-03-18 12:47:47.630898+00,,
7e803fcb-6ff5-4edd-876a-019f5feebaf7,2c981082-c3ab-47b1-99c3-c34fe22ee02c,-800,Sale,INV-2026-03-00152||/sales/invoices/3cdb770b-3fa5-4eee-b940-1add7b324909||line:bfd8f608-dc43-4f0c-8f1f-c0db7e5e6105,Premium Fine - 80,2026-03-17 19:00:00+00,2026-03-25 12:45:38.710549+00,,
6220865a-6a99-4d27-a347-40f1e949cb54,a6707819-7f9c-4968-ad8e-badfec24bef2,-960,Sale,INV-2026-03-00171||/sales/invoices/587a63fe-b9b2-48d3-921c-db20112f6cb6||line:f031840f-0327-4c63-b39b-433eb12485fe,Al-Qamar Atta(Green) - 20,2026-03-27 19:00:00+00,2026-03-30 08:04:00.235837+00,,
bcb48968-9607-40b4-8d35-3ed1a80b9114,d23536f3-0d86-4dcd-934e-9085566d4dc7,561.75,Purchase,PO-2026-04-00024||/purchase/50754656-4de5-42f6-b64c-5a45adf7f4f0/edit||line:c13d1243-7f8e-4dba-b1ef-5c81d1b28664,Wheat - Kaat,2026-03-31 18:59:59.999+00,2026-04-02 09:30:53.352797+00,,
3cb5327d-b2a1-4d2d-8348-686fe1c892f4,2c08642b-74ca-4429-acfa-8cb3911b39b3,-60,Production,MO-2026-04-00019||/production/e14982e6-d213-49f1-903f-cd5619432661/edit||comp:f16efb2e-89e3-4f35-abe7-ef2884c8f68b,Component Consumption,2026-04-01 18:59:59.999+00,2026-04-09 13:06:01.676028+00,,
9ea7d453-3e42-47a4-a18c-435fa45b6e93,c8ca813c-e4be-428e-aef8-503eeeb948b7,-4,Production,MO-2026-04-00025||/production/b6680b99-a568-4ad7-a5e7-d03884a1d19f/edit||comp:f721a628-9286-4016-9d92-53d2eb509434,Component Consumption,2026-04-08 18:59:59.999+00,2026-04-10 11:27:57.977944+00,,
1f4d7bc2-9733-4315-9513-7fecd87b3ce9,18568477-1a69-413a-b5bd-94333c860750,1904,Production,MO-2026-03-00007||line:85182cb5-1e8b-49ed-8e33-51a26b0d36ef||/production/ce71b86b-50ab-49d0-ac23-06061c230446/edit,Finished Goods Production,2026-03-04 19:00:00+00,2026-03-14 07:05:30.412357+00,,
3677f66e-9565-4284-a1f1-b592f7a382d5,e560c8fd-332b-48cb-b7de-125a590bcb0c,4000,Production,MO-2026-03-00007||line:0a6c916a-fc0b-4196-8b44-104233e9a1b4||/production/ce71b86b-50ab-49d0-ac23-06061c230446/edit,Finished Goods Production,2026-03-04 19:00:00+00,2026-03-14 07:05:30.412357+00,,
0c69db13-e70e-49b4-a9b7-00e43ec92dcb,2c981082-c3ab-47b1-99c3-c34fe22ee02c,1360,Production,MO-2026-03-00007||line:6521cdaf-8132-4cd4-9122-eb670b11205b||/production/ce71b86b-50ab-49d0-ac23-06061c230446/edit,Finished Goods Production,2026-03-04 19:00:00+00,2026-03-14 07:05:30.412357+00,,
afeffae1-18be-4188-a298-a56e7e0212f8,a6707819-7f9c-4968-ad8e-badfec24bef2,800,Production,MO-2026-03-00007||line:86fba822-a22a-4e08-a29f-49bd43328182||/production/ce71b86b-50ab-49d0-ac23-06061c230446/edit,Finished Goods Production,2026-03-04 19:00:00+00,2026-03-14 07:05:30.412357+00,,
0c067fd1-74f2-4701-8c40-02abccf55526,e646adf3-e04a-4919-8dd4-d53927f5584b,2430,Production,MO-2026-03-00007||line:3fedca42-483c-439d-bce7-f4a2ceaaeb67||/production/ce71b86b-50ab-49d0-ac23-06061c230446/edit,Finished Goods Production,2026-03-04 19:00:00+00,2026-03-14 07:05:30.412357+00,,
80b8cf2b-5287-48d1-8a77-1b7550b84884,98506d04-47db-4d74-847b-cf3122bc85ad,150,Production,MO-2026-03-00007||line:e07ab030-260c-451a-a90a-e938b9b405c1||/production/ce71b86b-50ab-49d0-ac23-06061c230446/edit,Finished Goods Production,2026-03-04 19:00:00+00,2026-03-14 07:05:30.412357+00,,
85f352d2-45ab-47a9-8dfc-b8f4832b933c,18568477-1a69-413a-b5bd-94333c860750,3638,Production,MO-2026-03-00004||line:af38c6df-be11-4477-85c4-a4de792e38e5||/production/0eb41176-795d-45ca-9a70-7e34bdd1b938/edit,Finished Goods Production,2026-03-01 19:00:00+00,2026-03-14 07:05:30.412357+00,,
